Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
77,-378.2151505265126,0.19599999999999998,1.0010418747469931,1109.1375,17.81075
78,-378.21276301926923,0.19575000000000004,1.0010418747469931,1108.9248,17.7795
79,-377.13062346489284,0.19574999999999998,1.0010418747469931,1103.8378,17.75575
80,-375.41766931554014,0.19574999999999995,1.0010418747469931,1096.9141,17.717499999999998
81,-374.8763510282305,0.19574999999999995,1.0010418747469931,1093.7408,17.690499999999997
82,-372.52383067310234,0.195,1.0010418747469931,1082.9215,17.667249999999996
83,-373.15947716067217,0.19549999999999998,1.0010418747469931,1083.7814,17.661749999999998
84,-373.79026186521156,0.19549999999999998,1.0010418747469931,1085.3263,17.650750000000002
85,-373.2483931385534,0.19549999999999998,1.0010418747469931,1081.2349,17.6385
86,-372.797607491309,0.19549999999999998,1.0010418747469931,1079.277,17.6115
87,-374.0594575948474,0.19549999999999998,1.0010418747469931,1083.2471,17.60475
88,-374.14759170843257,0.19524999999999998,1.0010418747469931,1084.5729,17.592
89,-372.7046979926511,0.19524999999999995,1.0010418747469931,1078.014,17.561999999999998
90,-373.42531290160406,0.19524999999999998,1.0010418747469931,1079.4457,17.55575
91,-373.3351513755677,0.19524999999999995,1.0010418747469931,1079.0161,17.5525
92,-372.9690440427505,0.19475,1.0010418747469931,1077.0771,17.558000000000003
93,-372.33501027775276,0.1945,1.0010418747469931,1073.9503,17.54525
94,-372.24501115548986,0.1945,1.0010418747469931,1073.8756,17.5355
95,-372.7834280428992,0.19425,1.0010418747469931,1076.0842,17.535999999999998
96,-372.42284368416017,0.19424999999999998,1.0010418747469931,1074.7551,17.533
97,-372.3293876311163,0.19399999999999995,1.0010418747469931,1073.0387,17.5345
98,-372.50941461729826,0.19399999999999998,1.0010418747469931,1073.1619,17.53375
99,-372.419083183485,0.19399999999999998,1.0010418747469931,1072.4722,17.5345
100,-373.2302866526858,0.19399999999999998,1.0010418747469931,1075.1837,17.542250000000003
101,-372.7813069814464,0.19424999999999998,1.0010418747469931,1071.8845,17.52975
102,-372.3332167565488,0.19449999999999995,1.0010418747469931,1070.3107,17.52825
103,-371.96717948317894,0.19399999999999998,1.0010418747469931,1068.5804,17.53125
104,-372.41803094507935,0.19399999999999998,1.0010418747469931,1070.4567,17.53925
105,-372.14771089101123,0.19399999999999998,1.0010418747469931,1069.7212,17.542749999999998
106,-372.1504910316798,0.19425,1.0010418747469931,1070.0632,17.558500000000002
107,-371.9751139614267,0.19474999999999998,1.0010418747469931,1068.8043,17.55375
108,-372.15074365249296,0.19424999999999998,1.0010418747469931,1070.5668,17.55625
109,-371.06566647579825,0.19399999999999998,1.0010418747469931,1065.2836,17.544
110,-371.69442204250595,0.19374999999999998,1.0010418747469931,1068.2501,17.54125
111,-372.3282295928706,0.19399999999999998,1.0010418747469931,1070.8644,17.535749999999997
112,-372.23499424068143,0.19375,1.0010418747469931,1069.625,17.54875
113,-372.3225559653506,0.19349999999999998,1.0010418747469931,1070.0244,17.55175
114,-372.7685052363255,0.193,1.0010418747469931,1072.5367,17.5595
115,-372.58587616920164,0.19274999999999998,1.0010418747469931,1072.4283,17.549
116,-372.58816532372197,0.19299999999999998,1.0010418747469931,1071.8021,17.549250000000004
117,-372.13261953152943,0.1925,1.0010418747469931,1070.9916,17.552500000000006
118,-372.40004066789885,0.19225,1.0010418747469931,1071.1927,17.5605
119,-373.213780817416,0.1925,1.0010418747469931,1073.7601,17.58
120,-372.94301985392127,0.19249999999999998,1.0010418747469931,1072.1611,17.58225
121,-373.215784537882,0.19274999999999998,1.0010418747469931,1072.5864,17.582000000000004
122,-373.03743414209407,0.19299999999999998,1.0010418747469931,1070.6371,17.587000000000003
123,-373.6661281322208,0.19274999999999998,1.0010418747469931,1073.4845,17.59675
124,-374.3870126027088,0.19274999999999998,1.0010418747469931,1075.5347,17.608
125,-374.3897277058127,0.19299999999999998,1.0010418747469931,1075.7422,17.62075
126,-374.5700278681634,0.19299999999999998,1.0010418747469931,1076.4161,17.629499999999997
127,-375.38146423460216,0.193,1.0010418747469931,1079.5842,17.631500000000003
128,-374.4749704831528,0.1925,1.0010418747469931,1076.725,17.6395
129,-375.0213406492097,0.19299999999999998,1.0010418747469931,1079.2076,17.645
130,-374.6583696982463,0.19274999999999998,1.0010418747469931,1078.3527,17.6455
131,-373.0324605592554,0.1925,1.0010418747469931,1071.1996,17.63625
132,-372.49364563944437,0.19274999999999998,1.0010418747469931,1068.1764,17.63175
133,-372.7618868688202,0.1925,1.0010418747469931,1069.9681,17.63075
134,-372.2208210656791,0.19249999999999998,1.0010418747469931,1067.6547,17.63575
135,-372.13268833101574,0.19274999999999995,1.0010418747469931,1066.1581,17.62625
136,-371.59729364218254,0.19324999999999995,1.0010418747469931,1064.6997,17.621
137,-371.50675594181695,0.19324999999999995,1.0010418747469931,1063.6202,17.619500000000002
138,-370.8755380825025,0.19325000000000003,1.0010418747469931,1060.9744,17.625000000000004
139,-370.3351965419822,0.19324999999999995,1.0010418747469931,1060.0597,17.619500000000002
140,-370.1577058372266,0.19349999999999995,1.0010418747469931,1059.7777,17.62125
141,-370.430980653614,0.19374999999999998,1.0010418747469931,1061.1904,17.612249999999996
142,-371.0666300895586,0.19425,1.0010418747469931,1062.3026,17.621499999999997
143,-371.87738051661734,0.19425,1.0010418747469931,1064.1366,17.619249999999997
144,-371.7850670491457,0.19400000000000003,1.0010418747469931,1064.6804,17.619749999999996
145,-371.60505696746213,0.19399999999999998,1.0010418747469931,1064.581,17.62275
146,-371.4276432554743,0.19424999999999998,1.0010418747469931,1064.4504,17.62625
147,-370.887025677247,0.19424999999999998,1.0010418747469931,1063.0026,17.62275
148,-370.07097852824023,0.19374999999999998,1.0010418747469931,1061.0427,17.59425
149,-369.53260507581814,0.19399999999999998,1.0010418747469931,1058.876,17.595750000000002
150,-370.07352926117693,0.19399999999999998,1.0010418747469931,1060.9285,17.60375
151,-369.71812313708034,0.1945,1.0010418747469931,1059.526,17.596
152,-370.3470817233177,0.19424999999999998,1.0010418747469931,1062.8823,17.59925
153,-369.44578441975443,0.19425,1.0010418747469931,1059.949,17.605500000000003
154,-368.81697670718285,0.19449999999999995,1.0010418747469931,1056.8932,17.6005
155,-369.9014171192726,0.19474999999999998,1.0010418747469931,1060.9441,17.604
156,-369.9940162599819,0.195,1.0010418747469931,1060.954,17.605249999999998
157,-368.82218392759626,0.19499999999999995,1.0010418747469931,1056.8523,17.60025
158,-368.91276137239043,0.195,1.0010418747469931,1058.0253,17.60375
159,-368.7345662433296,0.19524999999999998,1.0010418747469931,1056.3685,17.599
160,-369.10080256807737,0.19574999999999995,1.0010418747469931,1058.4985,17.5955
161,-368.37501757811464,0.19524999999999998,1.0010418747469931,1057.0839,17.592750000000002
162,-368.6431183958533,0.195,1.0010418747469931,1058.6012,17.5865
163,-368.2825064436897,0.19499999999999995,1.0010418747469931,1057.2534,17.581750000000003
164,-367.74171770140856,0.19499999999999992,1.0010418747469931,1055.4778,17.591250000000002
165,-366.92796969755614,0.19474999999999995,1.0010418747469931,1052.8992,17.5775
166,-367.02129312911,0.19499999999999992,1.0010418747469931,1054.3302,17.58
167,-367.29193820910035,0.19499999999999995,1.0010418747469931,1055.7094,17.5765
168,-367.9253082755956,0.19524999999999995,1.0010418747469931,1057.4653,17.578999999999997
169,-366.8405709224148,0.19499999999999995,1.0010418747469931,1052.8392,17.574499999999997
170,-367.29684392517817,0.19549999999999998,1.0010418747469931,1055.0753,17.566249999999997
171,-366.21457268494277,0.19549999999999998,1.0010418747469931,1050.1539,17.556249999999995
172,-366.2143128444812,0.19549999999999998,1.0010418747469931,1049.6606,17.562
173,-366.66797755996254,0.19574999999999995,1.0010418747469931,1051.9133,17.567500000000003
174,-367.38977364940314,0.19574999999999998,1.0010418747469931,1055.7511,17.58175
175,-367.39213661371264,0.19599999999999998,1.0010418747469931,1055.2717,17.59325
176,-367.84058443391206,0.19574999999999998,1.0010418747469931,1057.5477,17.596500000000002
177,-368.7421290476388,0.19574999999999995,1.0010418747469931,1060.9642,17.600250000000003
178,-368.6520411002281,0.19574999999999995,1.0010418747469931,1060.7622,17.61525
179,-368.92221443281073,0.19574999999999995,1.0010418747469931,1061.231,17.6235
180,-369.28577215707656,0.19599999999999998,1.0010418747469931,1063.2313,17.624250000000004
181,-369.19365352137754,0.19574999999999995,1.0010418747469931,1064.1692,17.624750000000002
182,-369.28128865924526,0.19549999999999998,1.0010418747469931,1064.6982,17.63
183,-369.1913755814662,0.19549999999999998,1.0010418747469931,1064.8319,17.625249999999998
184,-370.00276340656455,0.19549999999999998,1.0010418747469931,1067.903,17.63325
185,-368.74171839172436,0.19549999999999998,1.0010418747469931,1065.2972,17.630500000000005
186,-368.29322764849354,0.19574999999999995,1.0010418747469931,1062.9321,17.62675
187,-368.6544392229579,0.19574999999999995,1.0010418747469931,1065.4586,17.63925
188,-368.8298727948154,0.19524999999999998,1.0010418747469931,1066.837,17.638249999999996
189,-369.3709295645975,0.19524999999999998,1.0010418747469931,1069.1356,17.64275
190,-369.46070685888554,0.19524999999999995,1.0010418747469931,1068.7421,17.648250000000004
191,-369.63310229656616,0.1945,1.0010418747469931,1069.2852,17.649500000000003
192,-369.9036438309787,0.19449999999999995,1.0010418747469931,1070.4661,17.6515
193,-370.44689757401693,0.19474999999999995,1.0010418747469931,1071.9612,17.6485
194,-369.9960162664561,0.19474999999999995,1.0010418747469931,1070.0469,17.65325
195,-370.449384666382,0.19499999999999992,1.0010418747469931,1071.7262,17.66325
196,-370.7225579909493,0.19524999999999995,1.0010418747469931,1072.937,17.6575
197,-371.9823296263552,0.19499999999999995,1.0010418747469931,1078.161,17.66525
198,-371.08102036790837,0.195,1.0010418747469931,1075.202,17.660250000000005
199,-371.17119013741996,0.19499999999999992,1.0010418747469931,1075.5719,17.65775
